,hp,atk,def,spatk,spdef,spd,t11,t12,t21,t22,win
48819,60.0,73.0,40.0,63.0,50.0,34.0,1.0,1.0,1.0,1.0,1.0
48820,14.0,-37.0,35.0,20.0,35.0,48.0,2.0,1.0,1.0,1.0,1.0
48821,-46.0,-56.0,55.0,-56.0,52.0,-49.0,2.0,1.0,1.0,1.0,0.0
48822,25.0,45.0,10.0,5.0,-15.0,-20.0,1.0,1.0,1.0,1.0,0.0
48823,10.0,20.0,42.0,5.0,-13.0,-4.0,1.0,1.0,1.0,1.0,0.0
48824,17.0,-12.0,7.0,31.0,17.0,61.0,2.0,1.0,1.0,1.0,1.0
48825,-30.0,-33.0,-30.0,-23.0,-30.0,-15.0,1.0,1.0,2.0,1.0,0.0
48826,20.0,20.0,-10.0,95.0,50.0,95.0,1.0,1.0,1.0,1.0,1.0
48827,-5.0,-21.0,-5.0,-5.0,-5.0,-19.0,2.0,2.0,0.5,2.0,0.0
48828,-8.0,-62.0,1.0,8.0,1.0,27.0,1.0,1.0,0.5,1.0,1.0
48829,55.0,20.0,0.0,21.0,31.0,25.0,1.0,1.0,1.0,1.0,1.0
48830,-15.0,60.0,-5.0,-30.0,-40.0,15.0,0.5,1.0,1.0,1.0,1.0
48831,10.0,-87.0,-70.0,-77.0,-20.0,-30.0,1.0,1.0,1.0,1.0,0.0
48832,-20.0,-34.0,-10.0,0.0,10.0,57.0,0.5,2.0,1.0,1.0,1.0
48833,5.0,-25.0,1.0,0.0,-40.0,-31.0,0.5,2.0,1.0,0.0,0.0
48834,38.0,105.0,55.0,30.0,20.0,2.0,1.0,1.0,0.5,2.0,1.0
48835,39.0,76.0,37.0,9.0,39.0,-5.0,1.0,1.0,1.0,1.0,0.0
48836,20.0,50.0,-25.0,30.0,-55.0,35.0,1.0,1.0,1.0,1.0,1.0
48837,25.0,30.0,50.0,65.0,75.0,45.0,0.5,1.0,1.0,1.0,1.0
48838,0.0,15.0,-5.0,-4.0,-8.0,27.0,0.5,1.0,1.0,1.0,1.0
48839,3.0,46.0,-36.0,76.0,-36.0,42.0,0.5,2.0,0.5,1.0,1.0
48840,24.0,67.0,59.0,47.0,29.0,3.0,0.5,1.0,1.0,1.0,1.0
48841,45.0,80.0,20.0,-40.0,-25.0,-25.0,1.0,0.0,1.0,2.0,1.0
48842,4.0,23.0,0.0,45.0,30.0,28.0,1.0,1.0,1.0,1.0,1.0
48843,-25.0,-12.0,-26.0,-65.0,-75.0,-79.0,0.5,1.0,1.0,1.0,0.0
48844,50.0,55.0,53.0,0.0,-12.0,-45.0,0.5,0.0,2.0,2.0,1.0
48845,-30.0,-50.0,-90.0,0.0,-20.0,25.0,0.5,2.0,1.0,1.0,0.0
48846,5.0,11.0,-8.0,7.0,10.0,27.0,2.0,1.0,1.0,1.0,1.0
48847,20.0,68.0,10.0,58.0,10.0,-10.0,0.5,1.0,1.0,1.0,0.0
48848,-30.0,-71.0,-15.0,-10.0,-15.0,24.0,0.5,0.5,1.0,2.0,1.0
48849,4.0,23.0,14.0,-62.0,-26.0,-44.0,1.0,1.0,1.0,1.0,0.0
48850,-30.0,0.0,35.0,20.0,-30.0,40.0,1.0,1.0,1.0,1.0,1.0
48851,11.0,50.0,15.0,35.0,10.0,24.0,1.0,1.0,1.0,1.0,1.0
48852,-10.0,-35.0,-70.0,-50.0,-30.0,-5.0,0.5,2.0,0.5,1.0,0.0
48853,17.0,-85.0,-105.0,22.0,6.0,-11.0,0.5,1.0,1.0,1.0,0.0
48854,-5.0,-13.0,-30.0,30.0,-20.0,-22.0,2.0,2.0,1.0,1.0,0.0
48855,-84.0,-55.0,-52.0,-58.0,-43.0,-38.0,1.0,0.5,1.0,1.0,0.0
48856,-35.0,-3.0,47.0,47.0,2.0,-5.0,1.0,1.0,1.0,1.0,0.0
48857,-10.0,-10.0,-50.0,10.0,5.0,30.0,0.5,1.0,1.0,1.0,0.0
48858,60.0,10.0,-45.0,-5.0,-45.0,-5.0,1.0,0.5,1.0,1.0,0.0
48859,-35.0,62.0,42.0,74.0,44.0,33.0,0.5,1.0,1.0,1.0,1.0
48860,1.0,5.0,2.0,-15.0,-18.0,-4.0,1.0,1.0,1.0,1.0,0.0
48861,-25.0,-70.0,-15.0,-62.0,-15.0,-40.0,2.0,0.0,1.0,1.0,0.0
48862,81.0,5.0,-5.0,-80.0,30.0,-71.0,1.0,1.0,1.0,1.0,0.0
48863,10.0,-5.0,-35.0,35.0,-25.0,55.0,1.0,1.0,1.0,1.0,1.0
48864,-6.0,25.0,92.0,-12.0,-7.0,-12.0,1.0,1.0,1.0,1.0,0.0
48865,50.0,75.0,42.0,24.0,29.0,64.0,1.0,1.0,1.0,1.0,1.0
48866,-25.0,-48.0,-1.0,-58.0,-1.0,-36.0,1.0,1.0,1.0,1.0,0.0
48867,15.0,84.0,15.0,-25.0,-15.0,-19.0,1.0,2.0,0.5,1.0,0.0
48868,-12.0,-38.0,-22.0,-61.0,-22.0,-26.0,1.0,1.0,1.0,1.0,0.0
48869,-14.0,47.0,4.0,-23.0,-1.0,-74.0,2.0,1.0,1.0,1.0,1.0
48870,-21.0,-52.0,-32.0,0.0,-18.0,-30.0,1.0,2.0,1.0,1.0,0.0
48871,-26.0,4.0,-12.0,39.0,33.0,67.0,1.0,1.0,1.0,1.0,1.0
48872,30.0,-10.0,110.0,55.0,10.0,-10.0,1.0,1.0,1.0,1.0,0.0
48873,49.0,-19.0,44.0,51.0,54.0,-36.0,1.0,1.0,0.0,1.0,0.0
48874,-40.0,-5.0,-35.0,-30.0,-45.0,20.0,1.0,1.0,1.0,1.0,1.0
48875,-50.0,-40.0,-92.0,-40.0,-35.0,-42.0,1.0,0.5,1.0,1.0,0.0
48876,50.0,40.0,65.0,30.0,70.0,15.0,2.0,1.0,2.0,1.0,1.0
48877,-30.0,-65.0,-45.0,-105.0,-35.0,-30.0,1.0,1.0,0.5,1.0,0.0
48878,5.0,15.0,130.0,-15.0,-5.0,-40.0,1.0,1.0,1.0,1.0,0.0
48879,34.0,-10.0,10.0,-10.0,20.0,-50.0,2.0,1.0,1.0,1.0,1.0
48880,28.0,-63.0,59.0,-15.0,41.0,-45.0,1.0,1.0,1.0,1.0,0.0
48881,-5.0,-30.0,-10.0,-28.0,-5.0,33.0,1.0,1.0,1.0,1.0,1.0
48882,11.0,45.0,3.0,10.0,-53.0,3.0,1.0,1.0,2.0,1.0,1.0
48883,5.0,-7.0,-20.0,-37.0,-15.0,-43.0,1.0,0.5,1.0,1.0,0.0
48884,-40.0,-25.0,-70.0,-70.0,-60.0,-10.0,0.5,1.0,1.0,1.0,0.0
48885,40.0,41.0,40.0,31.0,-55.0,14.0,0.5,0.5,1.0,1.0,1.0
48886,-1.0,18.0,-18.0,-7.0,-23.0,41.0,1.0,1.0,2.0,1.0,1.0
48887,-5.0,15.0,45.0,-32.0,2.0,30.0,2.0,1.0,2.0,1.0,1.0
48888,42.0,62.0,20.0,106.0,70.0,34.0,0.0,1.0,1.0,1.0,0.0
48889,-23.0,-9.0,-23.0,-50.0,-35.0,-45.0,1.0,1.0,1.0,1.0,0.0
48890,22.0,44.0,9.0,10.0,-16.0,-5.0,1.0,1.0,1.0,1.0,0.0
48891,-15.0,-5.0,-15.0,15.0,-35.0,-35.0,1.0,0.5,1.0,1.0,0.0
48892,-20.0,-90.0,-75.0,-90.0,-60.0,-5.0,1.0,1.0,1.0,1.0,0.0
48893,-15.0,23.0,-23.0,25.0,-5.0,60.0,0.5,1.0,1.0,1.0,1.0
48894,-44.0,55.0,160.0,-25.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0
48895,30.0,62.0,16.0,50.0,-44.0,-20.0,2.0,1.0,1.0,1.0,0.0
48896,25.0,-75.0,-25.0,46.0,21.0,-15.0,1.0,1.0,2.0,1.0,0.0
48897,-20.0,-30.0,-20.0,40.0,-20.0,-30.0,1.0,2.0,1.0,2.0,0.0
48898,6.0,25.0,18.0,50.0,7.0,38.0,1.0,1.0,2.0,1.0,1.0
48899,-55.0,-80.0,0.0,20.0,-35.0,-40.0,1.0,1.0,1.0,1.0,0.0
48900,-20.0,-10.0,-52.0,-30.0,-52.0,0.0,1.0,1.0,1.0,1.0,0.0
48901,-33.0,-50.0,-19.0,-80.0,-19.0,-80.0,1.0,1.0,1.0,1.0,0.0
48902,5.0,-28.0,-9.0,65.0,-29.0,-20.0,2.0,1.0,1.0,1.0,0.0
48903,5.0,-15.0,6.0,-19.0,-14.0,-35.0,1.0,1.0,2.0,1.0,0.0
48904,0.0,-2.0,0.0,8.0,0.0,-3.0,1.0,0.5,1.0,1.0,0.0
48905,33.0,-100.0,60.0,-45.0,60.0,-29.0,1.0,1.0,1.0,1.0,0.0
48906,-8.0,25.0,67.0,8.0,25.0,28.0,0.0,1.0,1.0,0.5,0.0
48907,-20.0,-68.0,-62.0,-5.0,-10.0,-5.0,2.0,1.0,1.0,1.0,0.0
48908,-1.0,-4.0,8.0,-4.0,13.0,2.0,2.0,1.0,1.0,1.0,1.0
48909,-50.0,-30.0,0.0,-60.0,-60.0,-70.0,1.0,1.0,1.0,1.0,0.0
48910,5.0,-18.0,8.0,-30.0,-20.0,-45.0,1.0,1.0,1.0,1.0,0.0
48911,-25.0,-30.0,60.0,-25.0,-35.0,20.0,0.5,1.0,2.0,1.0,1.0
48912,-15.0,0.0,1.0,-5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
48913,-5.0,5.0,35.0,55.0,105.0,15.0,1.0,0.5,1.0,1.0,1.0
48914,10.0,15.0,-91.0,-5.0,-81.0,-10.0,1.0,1.0,1.0,1.0,0.0
48915,-5.0,-35.0,15.0,-35.0,-15.0,-25.0,1.0,1.0,1.0,1.0,0.0
48916,25.0,60.0,10.0,30.0,0.0,70.0,1.0,1.0,1.0,1.0,1.0
48917,-175.0,60.0,30.0,25.0,-75.0,90.0,1.0,1.0,1.0,1.0,1.0
48918,25.0,-5.0,8.0,20.0,-22.0,-10.0,1.0,1.0,1.0,1.0,0.0
48919,25.0,125.0,40.0,65.0,55.0,65.0,1.0,0.5,1.0,0.5,1.0
48920,-115.0,-22.0,-32.0,13.0,3.0,-1.0,0.5,1.0,1.0,1.0,0.0
48921,6.0,56.0,20.0,-1.0,-25.0,41.0,1.0,1.0,0.5,1.0,1.0
48922,35.0,-45.0,-140.0,40.0,-5.0,35.0,0.5,2.0,1.0,2.0,1.0
48923,35.0,28.0,2.0,-54.0,-54.0,4.0,1.0,2.0,2.0,0.5,1.0
48924,-50.0,-40.0,2.0,-70.0,-18.0,-75.0,1.0,1.0,2.0,1.0,0.0
48925,-45.0,-20.0,-20.0,0.0,10.0,75.0,1.0,1.0,1.0,1.0,1.0
48926,-12.0,1.0,23.0,-11.0,34.0,-41.0,1.0,1.0,1.0,1.0,0.0
48927,-30.0,-30.0,-15.0,-54.0,-58.0,-63.0,1.0,1.0,1.0,1.0,0.0
48928,30.0,49.0,23.0,65.0,40.0,73.0,1.0,1.0,1.0,1.0,1.0
48929,-15.0,-44.0,-55.0,11.0,-35.0,-6.0,0.5,2.0,1.0,1.0,0.0
48930,50.0,60.0,25.0,-5.0,15.0,20.0,2.0,1.0,1.0,1.0,1.0
48931,15.0,50.0,60.0,5.0,15.0,53.0,1.0,1.0,1.0,1.0,1.0
48932,0.0,30.0,-20.0,70.0,50.0,-10.0,1.0,1.0,1.0,1.0,0.0
48933,62.0,45.0,55.0,25.0,60.0,30.0,1.0,1.0,1.0,1.0,1.0
48934,25.0,52.0,37.0,-50.0,25.0,46.0,1.0,1.0,1.0,1.0,1.0
48935,-40.0,-34.0,-45.0,-5.0,-15.0,54.0,0.5,1.0,1.0,1.0,0.0
48936,40.0,35.0,-50.0,-25.0,-55.0,25.0,2.0,1.0,1.0,1.0,0.0
48937,30.0,5.0,-20.0,45.0,85.0,45.0,1.0,2.0,1.0,0.5,1.0
48938,7.0,-21.0,-20.0,-13.0,-7.0,-64.0,2.0,1.0,0.5,1.0,0.0
48939,5.0,9.0,25.0,15.0,35.0,32.0,1.0,1.0,1.0,1.0,1.0
48940,10.0,-8.0,-20.0,12.0,-10.0,35.0,0.5,1.0,1.0,1.0,1.0
48941,-30.0,-90.0,-45.0,-10.0,-25.0,0.0,0.5,1.0,1.0,1.0,0.0
48942,38.0,35.0,31.0,-70.0,-9.0,-5.0,1.0,1.0,1.0,1.0,0.0
48943,-2.0,30.0,-12.0,-79.0,-49.0,-41.0,2.0,1.0,1.0,1.0,1.0
48944,14.0,-3.0,-50.0,30.0,68.0,38.0,1.0,1.0,1.0,1.0,1.0
48945,-45.0,-35.0,2.0,-92.0,-25.0,9.0,1.0,1.0,0.5,0.5,1.0
48946,-56.0,-55.0,-45.0,-70.0,-109.0,-30.0,0.5,0.5,1.0,1.0,0.0
48947,-12.0,1.0,-20.0,26.0,5.0,20.0,1.0,1.0,2.0,1.0,1.0
48948,5.0,5.0,-67.0,-45.0,-67.0,-46.0,1.0,0.5,1.0,1.0,0.0
48949,-10.0,-75.0,-44.0,15.0,-40.0,-21.0,1.0,1.0,1.0,1.0,0.0
48950,18.0,80.0,40.0,0.0,50.0,20.0,1.0,1.0,1.0,1.0,1.0
48951,-5.0,-5.0,20.0,90.0,0.0,-10.0,1.0,1.0,1.0,1.0,0.0
48952,20.0,0.0,50.0,55.0,-50.0,-65.0,1.0,1.0,0.5,1.0,0.0
48953,-45.0,35.0,-25.0,30.0,-10.0,75.0,1.0,2.0,1.0,1.0,1.0
48954,15.0,9.0,-33.0,66.0,-16.0,63.0,2.0,2.0,1.0,1.0,1.0
48955,30.0,81.0,54.0,4.0,46.0,45.0,1.0,1.0,1.0,1.0,1.0
48956,35.0,-75.0,-20.0,0.0,10.0,-20.0,1.0,1.0,2.0,0.5,0.0
48957,-40.0,13.0,-10.0,-10.0,-10.0,-24.0,1.0,1.0,1.0,1.0,0.0
48958,-12.0,-24.0,-45.0,15.0,30.0,10.0,2.0,0.5,1.0,1.0,1.0
48959,-26.0,-72.0,-37.0,-54.0,-27.0,-20.0,1.0,1.0,1.0,0.5,0.0
48960,-10.0,-45.0,-135.0,45.0,-15.0,20.0,1.0,1.0,1.0,1.0,1.0
48961,-20.0,10.0,35.0,15.0,30.0,10.0,1.0,1.0,1.0,1.0,1.0
48962,0.0,-50.0,10.0,80.0,-20.0,-45.0,1.0,2.0,1.0,1.0,0.0
48963,-61.0,-60.0,-45.0,-39.0,-35.0,-35.0,2.0,1.0,1.0,1.0,0.0
48964,-55.0,49.0,13.0,-25.0,-52.0,-28.0,1.0,2.0,1.0,1.0,0.0
48965,-11.0,-30.0,0.0,-43.0,-5.0,-6.0,1.0,1.0,1.0,1.0,0.0
48966,-25.0,-3.0,27.0,-3.0,27.0,79.0,1.0,1.0,1.0,1.0,1.0
48967,25.0,35.0,30.0,35.0,15.0,0.0,0.5,1.0,1.0,1.0,0.0
48968,46.0,84.0,40.0,82.0,41.0,-13.0,2.0,1.0,0.5,1.0,1.0
48969,-33.0,70.0,14.0,-5.0,-6.0,15.0,1.0,1.0,1.0,1.0,1.0
48970,30.0,0.0,-5.0,-95.0,0.0,-45.0,1.0,0.5,1.0,1.0,0.0
48971,-71.0,5.0,-6.0,7.0,-20.0,30.0,0.5,1.0,1.0,1.0,1.0
48972,-10.0,-60.0,-90.0,10.0,-40.0,20.0,0.5,1.0,1.0,1.0,1.0
48973,-22.0,-96.0,-82.0,-41.0,-5.0,10.0,1.0,0.5,1.0,1.0,1.0
48974,-75.0,-105.0,-25.0,70.0,-20.0,-15.0,1.0,1.0,1.0,1.0,0.0
48975,50.0,90.0,88.0,25.0,23.0,-25.0,2.0,2.0,0.5,0.0,0.0
48976,41.0,14.0,37.0,46.0,57.0,-20.0,1.0,1.0,2.0,1.0,0.0
48977,10.0,0.0,0.0,35.0,35.0,31.0,2.0,1.0,1.0,1.0,1.0
48978,80.0,-10.0,-10.0,75.0,25.0,17.0,1.0,1.0,1.0,1.0,1.0
48979,55.0,65.0,20.0,110.0,75.0,-40.0,1.0,1.0,1.0,1.0,1.0
48980,40.0,67.0,15.0,97.0,70.0,15.0,0.5,1.0,1.0,1.0,1.0
48981,5.0,30.0,20.0,80.0,40.0,-30.0,1.0,1.0,1.0,1.0,0.0
48982,-10.0,0.0,0.0,-90.0,-40.0,-40.0,2.0,1.0,1.0,1.0,0.0
48983,-75.0,0.0,35.0,-15.0,-50.0,20.0,0.5,1.0,1.0,1.0,1.0
48984,-20.0,-30.0,-25.0,-40.0,-45.0,-30.0,1.0,1.0,1.0,1.0,0.0
48985,-12.0,-20.0,33.0,-48.0,9.0,-72.0,0.5,1.0,1.0,0.0,0.0
48986,8.0,5.0,25.0,20.0,10.0,14.0,1.0,1.0,1.0,1.0,1.0
48987,30.0,84.0,80.0,0.0,-35.0,-44.0,2.0,1.0,1.0,1.0,1.0
48988,-65.0,-30.0,-45.0,-55.0,-45.0,-75.0,2.0,0.5,1.0,0.5,0.0
48989,17.0,-15.0,-32.0,-8.0,-18.0,-24.0,0.5,1.0,1.0,1.0,0.0
48990,-68.0,20.0,-76.0,-30.0,-56.0,70.0,1.0,1.0,1.0,1.0,1.0
48991,-30.0,-16.0,-30.0,-35.0,-30.0,-49.0,1.0,1.0,1.0,1.0,0.0
48992,35.0,10.0,-65.0,65.0,65.0,-5.0,1.0,1.0,1.0,1.0,0.0
48993,65.0,45.0,45.0,33.0,37.0,30.0,2.0,1.0,0.5,1.0,1.0
48994,77.0,25.0,38.0,35.0,35.0,5.0,0.0,1.0,1.0,1.0,0.0
48995,-8.0,-25.0,-22.0,9.0,25.0,16.0,0.5,1.0,1.0,1.0,1.0
48996,47.0,75.0,5.0,0.0,15.0,17.0,1.0,0.0,1.0,1.0,1.0
48997,-23.0,-43.0,-55.0,-29.0,-33.0,-22.0,2.0,1.0,1.0,1.0,0.0
48998,-22.0,2.0,24.0,-29.0,-2.0,16.0,2.0,1.0,0.5,1.0,1.0
48999,-44.0,-31.0,-3.0,-31.0,-13.0,-8.0,1.0,1.0,1.0,1.0,0.0
49000,23.0,54.0,38.0,119.0,75.0,25.0,1.0,1.0,1.0,1.0,1.0
49001,9.0,3.0,33.0,-21.0,0.0,-49.0,1.0,1.0,1.0,1.0,0.0
49002,-11.0,-4.0,20.0,-56.0,5.0,-14.0,1.0,1.0,0.5,0.5,0.0
49003,35.0,100.0,75.0,35.0,55.0,10.0,2.0,1.0,1.0,1.0,1.0
49004,-30.0,-30.0,-25.0,5.0,-15.0,85.0,1.0,1.0,1.0,1.0,1.0
49005,2.0,13.0,-8.0,13.0,-8.0,-13.0,1.0,1.0,1.0,1.0,0.0
49006,-35.0,-85.0,-190.0,-10.0,-30.0,40.0,1.0,1.0,1.0,1.0,1.0
49007,4.0,-11.0,11.0,34.0,21.0,31.0,1.0,1.0,1.0,1.0,1.0
49008,-10.0,35.0,-10.0,25.0,-30.0,-15.0,2.0,0.5,1.0,1.0,0.0
49009,18.0,-4.0,-30.0,2.0,-17.0,-12.0,1.0,1.0,0.5,1.0,0.0
49010,60.0,23.0,38.0,3.0,38.0,-15.0,1.0,1.0,1.0,1.0,0.0
49011,-58.0,-15.0,-91.0,-60.0,-96.0,-30.0,1.0,0.5,1.0,1.0,0.0
49012,-45.0,-43.0,0.0,5.0,10.0,-25.0,0.5,1.0,1.0,1.0,0.0
49013,35.0,25.0,-36.0,-10.0,15.0,-9.0,1.0,1.0,0.5,1.0,0.0
49014,-15.0,-120.0,-35.0,-65.0,15.0,5.0,0.5,1.0,0.5,1.0,1.0
49015,1.0,5.0,-3.0,-15.0,-3.0,1.0,1.0,1.0,1.0,1.0,1.0
49016,50.0,50.0,50.0,120.0,110.0,40.0,1.0,2.0,1.0,1.0,1.0
49017,-46.0,10.0,-27.0,-45.0,-84.0,-98.0,0.5,1.0,1.0,1.0,0.0
49018,-39.0,28.0,-34.0,13.0,-49.0,34.0,1.0,1.0,1.0,0.5,1.0
49019,69.0,0.0,20.0,30.0,30.0,-35.0,1.0,1.0,1.0,1.0,0.0
49020,28.0,70.0,10.0,45.0,-5.0,20.0,1.0,1.0,1.0,1.0,1.0
49021,-25.0,-20.0,-15.0,35.0,-10.0,-37.0,1.0,1.0,1.0,1.0,0.0
49022,10.0,30.0,20.0,35.0,-15.0,20.0,0.5,2.0,1.0,2.0,1.0
49023,-12.0,37.0,31.0,-8.0,-5.0,-18.0,1.0,1.0,1.0,1.0,0.0
49024,-39.0,-36.0,-78.0,-72.0,-70.0,-30.0,1.0,1.0,1.0,1.0,0.0
49025,28.0,18.0,-113.0,11.0,-4.0,4.0,0.5,0.5,1.0,1.0,1.0
49026,-10.0,-22.0,0.0,55.0,35.0,-9.0,2.0,1.0,0.5,1.0,0.0
49027,46.0,37.0,52.0,54.0,47.0,-15.0,0.5,1.0,1.0,1.0,0.0
49028,36.0,102.0,25.0,-40.0,-50.0,7.0,1.0,0.0,1.0,1.0,1.0
49029,-11.0,-34.0,28.0,22.0,20.0,0.0,0.5,0.5,1.0,1.0,0.0
49030,-45.0,-125.0,-73.0,-35.0,-15.0,-22.0,2.0,0.5,1.0,1.0,0.0
49031,-33.0,-80.0,-28.0,-1.0,14.0,9.0,0.5,2.0,1.0,1.0,1.0
49032,-80.0,-45.0,-45.0,-55.0,-55.0,-30.0,2.0,1.0,1.0,1.0,0.0
49033,-19.0,52.0,47.0,-17.0,-22.0,-6.0,1.0,2.0,0.5,0.0,0.0
49034,20.0,-48.0,2.0,88.0,33.0,5.0,1.0,1.0,1.0,2.0,1.0
49035,-10.0,-10.0,12.0,40.0,45.0,-32.0,0.5,1.0,1.0,1.0,0.0
49036,-14.0,52.0,13.0,-28.0,-12.0,8.0,2.0,1.0,1.0,1.0,1.0
49037,-14.0,-115.0,-35.0,-63.0,-53.0,-25.0,1.0,1.0,1.0,1.0,0.0
49038,26.0,92.0,40.0,24.0,40.0,54.0,1.0,1.0,1.0,1.0,1.0
49039,30.0,50.0,5.0,-40.0,-15.0,-10.0,0.5,1.0,1.0,1.0,0.0
49040,30.0,25.0,-5.0,-20.0,-50.0,4.0,1.0,1.0,1.0,1.0,1.0
49041,15.0,-15.0,0.0,-66.0,-22.0,58.0,2.0,2.0,1.0,1.0,1.0
49042,-34.0,0.0,20.0,-30.0,-75.0,-61.0,0.5,1.0,1.0,1.0,0.0
49043,-40.0,-50.0,20.0,-30.0,-30.0,-15.0,0.0,1.0,1.0,1.0,0.0
49044,-12.0,-19.0,8.0,43.0,15.0,20.0,1.0,1.0,1.0,1.0,1.0
49045,30.0,25.0,40.0,-5.0,40.0,-5.0,0.5,1.0,1.0,1.0,0.0
49046,-55.0,-89.0,-55.0,-50.0,-45.0,2.0,2.0,1.0,1.0,1.0,1.0
49047,-10.0,-10.0,50.0,-100.0,-20.0,-45.0,1.0,0.5,1.0,1.0,0.0
49048,-12.0,22.0,15.0,25.0,15.0,49.0,1.0,1.0,0.5,1.0,1.0
49049,45.0,100.0,85.0,40.0,50.0,-70.0,1.0,1.0,1.0,1.0,1.0
49050,10.0,-30.0,-30.0,-5.0,-15.0,105.0,0.5,1.0,1.0,1.0,0.0
49051,30.0,-5.0,10.0,-45.0,10.0,-10.0,2.0,1.0,1.0,1.0,0.0
49052,-15.0,1.0,10.0,15.0,35.0,62.0,1.0,1.0,1.0,1.0,1.0
49053,0.0,37.0,-5.0,-13.0,-45.0,26.0,1.0,1.0,1.0,1.0,1.0
49054,-20.0,-35.0,-65.0,-5.0,20.0,20.0,1.0,1.0,0.0,1.0,1.0
49055,61.0,77.0,20.0,70.0,94.0,48.0,2.0,2.0,2.0,2.0,1.0
49056,5.0,25.0,35.0,25.0,45.0,20.0,1.0,1.0,1.0,1.0,1.0
49057,35.0,-23.0,-10.0,50.0,20.0,39.0,1.0,1.0,1.0,1.0,1.0
49058,-20.0,-60.0,-45.0,25.0,15.0,-70.0,1.0,1.0,0.0,1.0,0.0
49059,26.0,102.0,37.0,49.0,22.0,35.0,1.0,1.0,1.0,1.0,1.0
49060,55.0,75.0,-35.0,-5.0,20.0,80.0,2.0,1.0,1.0,1.0,1.0
49061,-76.0,-106.0,-67.0,-86.0,-43.0,-84.0,1.0,1.0,1.0,1.0,0.0
49062,-5.0,0.0,-15.0,8.0,-30.0,-30.0,0.5,1.0,1.0,1.0,0.0
49063,45.0,47.0,43.0,35.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0
49064,-5.0,5.0,-90.0,0.0,-25.0,35.0,0.5,1.0,1.0,1.0,1.0
49065,-8.0,1.0,27.0,-45.0,-30.0,-25.0,0.5,1.0,2.0,1.0,0.0
49066,17.0,83.0,20.0,47.0,15.0,77.0,0.0,1.0,1.0,1.0,0.0
49067,10.0,-25.0,-25.0,5.0,15.0,70.0,0.5,1.0,1.0,1.0,0.0
49068,-25.0,-60.0,70.0,-15.0,70.0,-50.0,0.5,1.0,1.0,1.0,0.0
49069,-14.0,-23.0,-23.0,-18.0,15.0,8.0,0.5,2.0,1.0,1.0,1.0
49070,5.0,13.0,30.0,43.0,30.0,7.0,1.0,1.0,2.0,1.0,1.0
49071,-21.0,-32.0,-6.0,-27.0,-1.0,6.0,2.0,1.0,1.0,1.0,1.0
49072,-5.0,0.0,20.0,5.0,25.0,55.0,1.0,1.0,1.0,1.0,1.0
49073,21.0,11.0,-18.0,10.0,-10.0,72.0,0.5,1.0,1.0,1.0,1.0
49074,15.0,0.0,11.0,5.0,16.0,3.0,1.0,1.0,1.0,1.0,1.0
49075,-21.0,-44.0,35.0,20.0,15.0,-5.0,1.0,2.0,1.0,1.0,0.0
49076,5.0,30.0,20.0,-55.0,10.0,40.0,1.0,1.0,1.0,1.0,1.0
49077,14.0,74.0,75.0,-12.0,6.0,4.0,0.5,1.0,1.0,1.0,1.0
49078,-15.0,5.0,80.0,-19.0,-23.0,-28.0,0.5,1.0,1.0,1.0,0.0
49079,35.0,30.0,50.0,45.0,50.0,15.0,0.5,1.0,1.0,2.0,1.0
49080,30.0,30.0,25.0,43.0,5.0,-45.0,1.0,1.0,1.0,1.0,0.0
49081,20.0,118.0,-8.0,118.0,22.0,80.0,1.0,0.5,1.0,0.5,1.0
49082,70.0,40.0,-5.0,14.0,-51.0,-10.0,1.0,1.0,1.0,1.0,0.0
49083,-7.0,-34.0,-16.0,1.0,-13.0,-37.0,1.0,1.0,1.0,1.0,0.0
49084,-25.0,-25.0,-60.0,-40.0,-55.0,-15.0,1.0,1.0,1.0,1.0,0.0
49085,11.0,1.0,5.0,-7.0,-2.0,-1.0,2.0,1.0,1.0,1.0,0.0
49086,-20.0,-75.0,-21.0,-40.0,-21.0,-33.0,1.0,1.0,1.0,1.0,0.0
49087,-49.0,9.0,-30.0,-10.0,-25.0,20.0,1.0,1.0,1.0,1.0,1.0
49088,5.0,30.0,100.0,0.0,15.0,-45.0,1.0,1.0,1.0,1.0,0.0
49089,44.0,89.0,55.0,72.0,55.0,52.0,1.0,1.0,0.5,1.0,1.0
49090,5.0,40.0,31.0,-10.0,-9.0,5.0,0.5,1.0,1.0,1.0,1.0
49091,-12.0,-20.0,-15.0,4.0,-2.0,0.0,1.0,1.0,1.0,1.0,0.0
49092,-10.0,5.0,35.0,15.0,15.0,20.0,2.0,1.0,1.0,1.0,1.0
49093,32.0,55.0,50.0,108.0,65.0,90.0,1.0,1.0,1.0,1.0,1.0
49094,50.0,-15.0,10.0,-15.0,10.0,30.0,1.0,1.0,0.5,1.0,1.0
49095,5.0,-12.0,35.0,19.0,25.0,-61.0,1.0,1.0,1.0,1.0,0.0
49096,15.0,15.0,10.0,30.0,10.0,-45.0,1.0,2.0,1.0,1.0,0.0
49097,-35.0,77.0,41.0,32.0,21.0,89.0,2.0,1.0,1.0,1.0,1.0
49098,20.0,22.0,15.0,59.0,15.0,1.0,1.0,2.0,1.0,1.0,1.0
